date,dev_pct,dev_z
2009-07-31,-7.8234972614610765,-0.7733439813248058
2009-08-31,-6.883736127336082,-0.6885349452755536
2009-09-30,-3.0340591545924056,-0.358833040897817
2009-10-31,-3.0512092970793603,-0.35835409083391495
2009-11-30,-4.054291921055853,-0.441960802715991
2009-12-31,-15.456568731638253,-1.4046137813342732
2010-01-31,-17.249318956818215,-1.5337024502127026
2010-02-28,-14.984999193811088,-1.323498542058102
2010-03-31,-15.382237478498729,-1.3396691824269988
2010-04-30,-14.57280696561546,-1.2561834614330023
2010-05-31,-21.225679233402673,-1.7827032787913217
2010-06-30,-20.11627821155413,-1.6613345200256202
2010-07-31,-14.814622003215783,-1.2088499593239472
2010-08-31,-18.784109907145595,-1.5144515387670752
2010-09-30,-11.535758030693021,-0.9116201696526597
2010-10-31,-11.658923609152083,-0.914427271803222
2010-11-30,-16.58112552416299,-1.3040295790821992
2010-12-31,-6.625521607193841,-0.484981398584233
2011-01-31,-6.359330015208798,-0.460726450497222
2011-02-28,-4.690623611506539,-0.3214808013833454
2011-03-31,-4.407196968585914,-0.29665919869287094
2011-04-30,-1.5898627307153856,-0.06203320770992368
2011-05-31,-5.184772370996327,-0.360671154245201
2011-06-30,-4.538399315128694,-0.30513904771694716
2011-07-31,-3.7164245799202744,-0.23498412383438683
2011-08-31,-4.506549664551351,-0.30042345053796304
2011-09-30,-12.22770020839139,-0.9478236483785912
2011-10-31,-5.37486701504839,-0.3650372390555159
2011-11-30,-9.953285147939873,-0.7500769669285116
2011-12-31,-14.483516648943374,-1.1262804213519586
2012-01-31,-11.547964461085892,-0.870424911345932
2012-02-29,-7.27667144061892,-0.5039898519905085
2012-03-31,-9.563539198851556,-0.6955502718592593
2012-04-30,-9.905248069428563,-0.7207025708370325
2012-05-31,-16.073851960548623,-1.2381273033948221
2012-06-30,-11.40844603115223,-0.8334517414931712
2012-07-31,-12.629056908513158,-0.9316604298147909
2012-08-31,-10.031769492676778,-0.7050877625322663
2012-09-30,-10.463823803993776,-0.738078840054489
2012-10-31,-9.664978439983873,-0.6658868270840723
2012-11-30,-8.64761528083221,-0.5754395952015694
2012-12-31,-6.673545729911479,-0.40316717614755615
