date,dev_pct,dev_z
2017-02-28,-17.276106938506373,-1.4017211528295455
2017-03-31,-16.56643853264207,-1.345696444868982
2017-04-30,-16.719745235397454,-1.3457617484879523
2017-05-31,-16.5783986437794,-1.3271081423865854
2017-06-30,-17.770646420041246,-1.3934788947373846
2017-07-31,-15.986460368386401,-1.2700658270778693
2017-08-31,-16.212308309879862,-1.2760216030528329
2017-09-30,-17.037168673793047,-1.3197688759903095
2017-10-31,-17.946468386592308,-1.3680804595347158
2017-11-30,-16.534659795081787,-1.269493640315173
2017-12-31,-16.04796423549182,-1.2306901979658234
2018-01-31,-11.644229389394456,-0.9455511119562587
2018-02-28,-8.654328935030575,-0.7520257146556386
2018-03-31,-9.570533639014588,-0.8072343066271074
2018-04-30,-11.269616678232664,-0.9116930189823826
2018-05-31,-10.941470763195548,-0.8868729332800196
2018-06-30,-11.825275414454383,-0.9391052787907354
2018-07-31,-12.405047643938605,-0.9716347018850133
2018-08-31,-12.955540157685586,-1.0020301905744302
2018-09-30,-13.710092856701694,-1.0450716631014576
2018-10-31,-12.182005103571958,-0.943124830355118
2018-11-30,-13.728693190106734,-1.0369662529321844
2018-12-31,-10.532445873521578,-0.8292760642336077
2019-01-31,-12.23930477321763,-0.9344151619495613
2019-02-28,-13.33496661407837,-0.9998941244003616
2019-03-31,-14.051811954537186,-1.040750564362104
2019-04-30,-14.762483951799076,-1.0808180478782279
2019-05-31,-13.94248351803692,-1.0235377972455253
2019-06-30,-14.852413597441782,-1.0764229427772634
2019-07-31,-15.45221399482143,-1.1091353223921483
2019-08-31,-15.536010742567552,-1.108877425534274
2019-09-30,-16.759742303818737,-1.180651238817954
2019-10-31,-16.514186223009876,-1.158867465433243
2019-11-30,-17.095646990344036,-1.1895057900334092
2019-12-31,-16.501456386420788,-1.1457397701142884
2020-01-31,-17.636827954177658,-1.2113769707681863
2020-02-29,-19.940208539062297,-1.3494245036414347
2020-03-31,-22.76066087686185,-1.5173829389622144
2020-04-30,-24.06496377264231,-1.587623233068804
2020-05-31,-23.996469709607815,-1.5713463720792038
2020-06-30,-23.276344677980486,-1.5151694451031856
2020-07-31,-22.21034395847157,-1.4387443414838657
2020-08-31,-21.325703843975973,-1.3748265236854111
2020-09-30,-15.888217845723428,-1.0308025657292215
2020-10-31,-14.367280675319648,-0.9321501652009625
2020-11-30,-13.679590317887024,-0.8858584374309562
2020-12-31,-11.890788766791339,-0.7715205005097876
2021-01-31,-11.80798842677615,-0.7638037949645152
2021-02-28,-11.252790631849996,-0.726740312971661
2021-03-31,-12.545208370332784,-0.8049298322090547
2021-04-30,-12.657499375889092,-0.8091900711647203
2021-05-31,-12.150577962000153,-0.774830653604941
2021-06-30,-13.085326334903014,-0.8306241094963929
2021-07-31,-11.960475061530362,-0.757519883487741
2021-08-31,-11.418920367957753,-0.7212343265586378
2021-09-30,-10.030211021859447,-0.6320404436654531
2021-10-31,-2.6348903689594416,-0.16570218218595992
2021-11-30,-8.288341700745438,-0.521308553387504
2021-12-31,-8.784120595215994,-0.5512164455317209
2022-01-31,-9.537883947703918,-0.5973252909235773
2022-02-28,-4.857872253392726,-0.29996604826680107
2022-03-31,-3.664465829955088,-0.22370310667199397
2022-04-30,-3.12007549129677,-0.18867653158759712
2022-05-31,-7.105082816109665,-0.441710523725077
2022-06-30,-7.72726396325456,-0.48028580548503863
2022-07-31,-0.2594602001783297,-0.002683010852616817
2022-08-31,4.665446748863733,0.3122384622816136
2022-09-30,14.663182305115274,0.9505047024681358
2022-10-31,-1.710237780737689,-0.10053799213973084
2022-11-30,-8.94496600414032,-0.5644975465778372
2022-12-31,1.5598510038329128,0.11191607455222174
2023-01-31,-7.951158991381158,-0.500671366191762
2023-02-28,-16.373191770338703,-1.0408219732985475
